file_name,cohort,period,data_type,wiki_path,file_url,pi,other_notes
Child_Hearing_NeonatalScreening_20250530,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Hearing 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=001755,Marc van der Schroeff,
Child_HomeObservation_HomeVisit0Y_20251002,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Home observation 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002643,"Pauline Jansen, Manon Hillegers",
script_Child_HomeObservation_HomeVisit0Y_20251002,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Home observation 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002642,,
Child_Accelerometer_FocusVisit24M_20251002,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Movement 24 months,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002650,Liesbeth Duijts,
Child_Prechtl_HomeVisit0Y_20251002,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Prechtl 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002652,"Pauline Jansen, Manon Hillegers",
Child_Prechtl_0-14M_20251002,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Prechtl 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002651,"Pauline Jansen, Manon Hillegers",
Child_USAbdomen_1-2Y_20250530,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Ultrasound 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002990,Vincent Jaddoe,
Child_USHeart_0-2Y_20250530,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Ultrasound 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002992,Vincent Jaddoe,
Child_USKidney_Pregnancy-0-2Y_20250521,Generation R,Years 0-4 (Phase 2),Hands on measurements and ultrasounds,Generation R > Years 0-4 (Phase 2) > Hands on measurements and ultrasounds > Ultrasound 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002991,Vincent Jaddoe,
Mother_BSI_GR1019_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Parental behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002397,,
Mother_BSI_GR1024_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Parental behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002411,,
Parent_BSI_Quest36M_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Parental behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002501,,
Child_CBCL_Quest36M_20250918,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002500,,
Child_EarlyLifeStress_Pregnancy_20250919,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002502,,
Child_EarlyLifeStress_Postnatal_20250919,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002503,,
Child_FamilyRegularity_0-4Y_20250919,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002672,,
Child_Sleep_0-3Y_20250919,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child behaviour combined 0-4 years,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002673,,
Child_Breastfeeding_0-2Y_20251002,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child breastfeeding combined,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002692,,
Child_Breastfeeding_GR1060_20251002,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child breastfeeding combined,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002691,,
Child_AirwayComplaintsAtopy_0-4Y_20251002,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child disease combined,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002694,Liesbeth Duijts,
Child_WheezingPatterns_0-4Y_20251002,Generation R,Years 0-4 (Phase 2),Questionnaires,Generation R > Years 0-4 (Phase 2) > Questionnaires > Child disease combined,https://p-epi-wiki.erasmusmc.nl/wiki/data/shop.php?wiki=genrwiki&item=002693,Liesbeth Duijts,
